iteration,particle_id,units,lr,batch,dropout,cost
1,1,29.295985513024853,0.009149313937361122,60.1076883480211,0.13726766508658222,143332652.10929155
1,2,43.575024862684245,0.0010976943780094083,85.09815418869277,0.06522832020477154,9625096910.770048
1,3,51.32549647200191,0.002575234668981298,16.069002015773314,0.3359325123406345,128415062.03545673
1,4,59.75721336342258,0.006929966328980416,50.86610165333944,0.49777615409712384,139492183.79256812
1,5,19.15955882595953,0.006756234547491812,101.32124239612153,0.44164493653735,238630458.21743122
1,6,63.7342942150497,0.008183808946160722,116.02222524917713,0.30152001201470996,122663351.37059295
1,7,121.5652587706983,0.0012091438630605375,124.29440852623416,0.03099057976752062,22521961499.90972
1,8,44.478038635697544,0.005896294398414842,101.07053478720985,0.2098349606998932,154949438.8112981
1,9,76.59133356470323,0.000556376803616062,58.65648093083027,0.2588663978923155,34442238383.27047
1,10,40.32161288344625,0.007609449975403584,33.65653167388837,0.09864969532265433,214362166.98525977
1,11,95.48599909987958,0.008622698299225394,71.53267574788967,0.4779445577376512,132421404.8256043
1,12,58.34639131575145,0.0002645709031877037,86.13703891229615,0.17464324854931684,62527623457.0821
1,13,126.42728701619117,0.003047379520044878,26.037336772910095,0.1612054764438317,129727501.85670407
1,14,19.36242396193117,0.0037864261349744143,80.42216723716423,0.43404964342572006,3948351576.0440874
1,15,88.55393801400633,0.00024627814233929503,67.5929865162278,0.2705776005605826,59103846732.48162
1,16,49.28406792024736,0.0009100001529838094,33.803965854384764,0.1512597664888206,1544545543.8933127
1,17,104.23936010139866,0.004956302954496922,22.12447897834153,0.21550323059877702,140167513.8015158
1,18,61.157834135803455,0.0061794350247218275,25.250441928800704,0.3056073855043017,164502697.36161193
1,19,95.11903041509451,0.0015103775537269686,98.58766123502006,0.4919246144141026,6643833233.905031
1,20,105.27166273750817,0.002024033628614138,26.205834957675524,0.15292365185115048,149558465.5177618
2,1,69.38222501496502,0.01,87.41385950133035,0.5,121675229.15957198
2,2,47.49684943168081,0.01,128.0,0.5,242277877.09248132
2,3,54.24068004857341,0.01,128.0,0.5,202034573.8359375
2,4,65.85878499069544,0.01,128.0,0.5,140035452.91775173
2,5,31.70483266872887,0.01,119.71615717932899,0.5,176447028.87520033
2,6,64.62011141156833,0.01,116.54607899327375,0.32220858319878176,132367384.6504574
2,7,52.50026625485678,0.01,115.01350024280305,0.5,333133633.26095086
2,8,64.59973842953441,0.01,118.49104342300058,0.5,150228949.75599292
2,9,74.47091002322558,0.01,66.37312621238618,0.4268592385064106,331933320.5191808
2,10,51.397626178631526,0.01,124.92852486097865,0.5,297562233.6887687
2,11,87.50245786683541,0.01,96.77438618612138,0.5,130683797.07091348
2,12,62.67930263116227,0.01,126.05098580078598,0.5,154957919.06712407
2,13,82.93949388483415,0.01,57.370346157597055,0.2848822310053087,142778127.06697387
2,14,81.1109042846052,0.01,112.84485074439658,0.5,129680008.3918937
2,15,77.15927461392936,0.01,128.0,0.5,229019421.46517763
2,16,57.47910782063513,0.01,94.05451988807084,0.5,135063414.23611113
2,17,79.81621094335962,0.01,94.87607162341422,0.5,130507568.64456467
2,18,64.63002241323872,0.01,98.26610127213175,0.5,129293981.84582001
2,19,80.14891709969146,0.01,123.9008796897819,0.5,117665837.39409724
2,20,52.60990223638443,0.01,128.0,0.3704956554918845,195668950.99464142
3,1,115.64892240755982,0.01,126.00728473888904,0.5,270546164.5525674
3,2,52.54167845682178,0.01,128.0,0.5,193642290.9526242
3,3,82.46332773009954,0.01,92.68530905435388,0.5,142687736.73662865
3,4,76.5566885923184,0.01,106.17150953448396,0.5,166906706.75572583
3,5,66.72711543299984,0.01,128.0,0.5,146959535.8883547
3,6,72.95247180166245,0.01,119.67072320087932,0.32714799142485446,125990699.5423845
3,7,16.0,0.01,119.23949602188867,0.5,157813989.46935096
3,8,105.88192883780872,0.01,128.0,0.5,109669723.35324855
3,9,75.21830305422185,0.01,128.0,0.5,133227871.30862714
3,10,56.37822374748366,0.01,128.0,0.5,135799439.3462707
3,11,70.23332587213741,0.01,121.75195971602164,0.5,127673982.53427151
3,12,70.28338957430299,0.01,128.0,0.5,142688954.95597956
3,13,49.26913844109943,0.01,128.0,0.42588169086043365,119091878.22971757
3,14,128.0,0.01,128.0,0.5,159348936.12737045
3,15,71.37707609186911,0.01,128.0,0.5,117463879.76023306
3,16,90.51801176649079,0.01,128.0,0.5,134084923.59812367
3,17,58.083888394404404,0.01,128.0,0.5,432380048.98147035
3,18,80.39576615600967,0.01,128.0,0.5,220034846.3225661
3,19,66.67581511582871,0.01,128.0,0.5,192778951.961672
3,20,104.58127314578248,0.01,128.0,0.45081409826376884,116698594.00440706
4,1,99.28753115353257,0.01,128.0,0.5,210654309.72674614
4,2,116.77739283865589,0.01,128.0,0.5,118254384.05295141
4,3,106.97261388905656,0.01,27.435155600121035,0.5,154779327.9423578
4,4,107.01331978408737,0.01,83.19091450874694,0.5,117408032.66803554
4,5,115.94116121677024,0.01,128.0,0.5,111731979.75163597
4,6,105.84694626674457,0.01,118.20035279473586,0.3736537499394437,119182071.00585939
4,7,18.14730826846521,0.01,128.0,0.5,233484837.8537827
4,8,128.0,0.01,128.0,0.5,113625417.68262555
4,9,88.26756713579465,0.01,128.0,0.5,153239023.63020834
4,10,70.45008964354479,0.01,128.0,0.5,157052275.68050548
4,11,79.05281987546341,0.01,128.0,0.5,154218271.21021968
4,12,87.42169390620685,0.01,128.0,0.5,234446747.58563703
4,13,48.976769367851205,0.01,128.0,0.5,158620088.61019298
4,14,101.3964576610949,0.01,128.0,0.5,186238194.4636752
4,15,107.11260965916564,0.01,128.0,0.5,152137631.50802952
4,16,126.08038354126595,0.01,128.0,0.5,142463002.9021601
4,17,104.83366806845285,0.01,128.0,0.5,319937539.82274973
4,18,91.92848479442284,0.01,128.0,0.5,199585240.08158052
4,19,94.41653016903285,0.01,128.0,0.5,156310536.06288394
4,20,128.0,0.01,128.0,0.5,245360629.3061732
5,1,54.62693565486718,0.01,90.11966355928752,0.5,131561207.73130342
5,2,128.0,0.01,128.0,0.5,148851377.49494192
5,3,108.40222097490174,0.01,16.0,0.4769103812959844,329376643.1395065
5,4,128.0,0.01,114.18789984484759,0.5,114508118.20601296
5,5,128.0,0.01,128.0,0.5,257788681.91818577
5,6,128.0,0.01,127.8614792781821,0.44956146127802904,154706406.74200386
5,7,128.0,0.01,128.0,0.5,162737598.19911858
5,8,120.47460271178333,0.01,128.0,0.5,185756851.28064904
5,9,102.90982008595648,0.01,128.0,0.5,110203892.95708136
5,10,78.90707435412978,0.01,128.0,0.5,141926608.158971
5,11,107.26865941734954,0.01,128.0,0.5,197897116.52001536
